"code","description"
02443,LT HEMICRANIAL HEADACHE SINCE LAST 2 WEEKS FOLLOWING A TRAUMA
02444,LT HEMICRANIAL HEADACHE SINCE LAST 3 MONTHS
02445,LT HEMICRANIAL HEADACHE SINCE LAST 5-6 MONTHS
02446,LT HEMIDYSTONIA LT FOOT SEVERE SEC TO RT BASAL GANGLIA BLEED 2008
02447,LT HEMIFACIAL SPASM SINCE 2 YEARS
02448,LT HEMIFACIAL SPASM SINCE1 YEAR /ALREADY ON MEDS
02449,LT HEMIFACIAL SPASM- 1 YEAR
02450,LT HEMIPARESIS -NON ORGANIC-ADJUSTMENT DISORDER
02451,LT HEMIPARESIS IN 2017
02452,LT HEMIPARESIS IN DEC 2019
02453,LT HEMIPARESIS NOTICED SINCE HE STARTED WALKING/ UNEVENTFUL DEL;IVERY /DELAYED MOTOR MILESTONES
02454,LT HEMIPARESIS SINCE 3 DAYS
02455,LT HEMIPARESIS UNDER EVALUATION -?CONVERSION SISORDER / MRI BRAIN SPINE NORMAL /NCS NORMAL
02456,LT HEMIPARKINSON -3 YEARS
02457,"LT HIP JT , LOW BACKACHE , LT THIGH PAIN SINCE 5 MONTHS /CKD"
02458,LT KNEE JOINT PAIN AND LEG PAIN SINCE 1 WEEK
02459,"LT L4,5 S1 RADICULOPATHY"
02460,LT L5 -S1 RADICULOPATHY
02461,LT L5 S1 RADICULOPATHY
02462,LT LL DVT IN FEB 2019 /LT MCA STROKE IN DEC 2019
02463,LT LL PARASTHESIAS WITH LOW BACKACHE   SINCE 2 MONTHS
02464,LT LL RADICULAR PAIN IN L 5 S 1 DISTRIBUTION SINCE 10 DAYS
02465,LT LMN FACIAL PALSY SINCE 1 WEEK /MRI RT PONS AND LT INSULAR ACUTE INFARCT /RISK FACTOR HT AND DM
02466,LT LOWER LIMB DVT IN 2018 /PRESENTLY VENOUS DOPPLER SHOWS RECANALISATION
02467,LT MCA CVA 1 WEEK BACK
02468,LT MCA CVA THROMBOLYSED
02469,LT MCA CVA THROMBOLYSED IN 2017
02470,LT MCA INFARCT -THROMBOLYSED
02471,LT MCA INFARCT ON 2 JUNE /ACC HT /DYSLIPIDEMIA
02472,lt mca pca watershed infarcts
02473,LT MCA STROKE
02474,LT MCA-PCA WATERSHED INFARCT IN SEPT 2018 /PRESENTLY COGNITIVE IMPAIREMENT
02475,LT MEDULLA INFARCT WITH PFO WITH RT TO LT SHUNT
02476,"LT ORBITAL ,LT OCCIPITAL ,LT PERIMASTOID PAIN SINCE 2-3 YEARS"
02477,LT PARIETAL GLIOBLASTOMA
02478,LT PARIETO-OCCIPITAL INFARCT IN MARCH 2019
02479,LT PCA CVA .RT MIDBRAIN INFARCT AND LT PARIETAL BLEED  ON 28 JAN
02480,LT SIDED CVA IN 2012
02481,LT SIDED PARASTHESIAS INTERMITTENTLY
02482,LT SIDED WEAKNESS SINCE 5 DAYS
02483,LT SIXTH NERVE PALSY -8 DAYS
02484,LT TEMPORAL HEADACHE
02485,LT TEMPORAL HEADACHE SINCE 2-3 MONTHS /NO FEVER /WT LOSS
02486,LT TEMPORAL HEMORRAHGIC VENOUS INFARCT 7/7 19
02487,LT THALAMIC BLEED IN 2018
02488,LT THALAMIC INFARCT
02489,LT THALAMOCAPSULAR INFARCT IN 2017
02490,LT TRGEMINAL NEURALGIA
02491,LT TRIGEMINAL NEURALGIA ??TAC
02492,LT TRIGEMINAL NEURALGIA SINCE 2004 /MRI NO VASCULAR LOOP / HAS BEEN SUGGESTED RFA/ON TEGRITAL CR 200 BD
02493,LT UL CHOREA SINCE 1 WEEK
02494,LT UL GRIP WEAKNESS AND TREMOLOUSNESS SINCE 1 MONTH / CHRONIC VERTIGO / K/ C /O HT
02495,LT UL MONOPARESIS SINCE 1 WEEK /ACC HT
02496,LT UL PAIN SINCE 2 YEARS
02497,LT UL RADICULAR PAIN / LT SUPRASCAPULAR PAIN  SINCE 4 MONTHS
02498,LT UL SLOWNESS /OVERALL SLOWNESS OF ACTIVITY SINCE 1 YEAR
02499,LT UL/LL PARASSTHESIAS
02500,LT ULNAR SENSORY MOTOR ENTRAPMENT NEUROPATHY SINCE 2 WEEKS
02501,LT VI NERVE PALSY - 1 WEEK
02502,LUMBAR SPONDYLOSIS WITH BIL OA KNEE JOINT
02503,LUMBAR SPONDYLOSIS/RADICULAR PAIN IN LT LL
02504,LUPUS NEPHRITIS ON OMNACORTIL /MMF /HCQ
02505,MDR ABDOMINAL KOCHS  /SENSORY NEUROPATHY
02506,MDR KOCHS / SEVERE NEUROPATHY / NCS - SENSORY MORE THAN MOTOR NEUROPATHY
02507,MDR PTB ON 2 ND LINE AKT /SENSORY NEUROPATHY IN LL
02508,"MDR PUL KOCHS 2-3 MONTHS / KANAMYCIN , LEVOFLOXACIN, ETHIONAMIDE , CYCLOSERINE , PZA ,CLOFAZAMINE"
02509,MDR TB / BURNING FEET SYNDROME
02510,MDR TB ON TREATMENT
02511,MDR TB ON TREATMENT / IMBALANCE AND GIDDINESS SINCE 1 MONTH
02512,MEMORY LOSS SINCE 2 WEEKS /PAST CVA
02513,MENINGITIS IN 2017 /CVA /NOW INABILITY TO WALK SINCE 4 DAYS
02514,MENSTRUAL MIGRAINE SINCE 8-9 MONTHS
02515,mental retardation with uncontrolled seizures
02516,MERALGIA PARESTHETICA
02517,METABOLIC ENCEPH-HYPONATREMIA / CURRENTLY NAD / INTERMITTENT GIDDINESS
02518,MIGRAINE /VERTIGO
02519,MIGRAINE /VERTIGO /SYMPTOMATICALLY BETTER
02520,MIGRAINE SINCE 4-5 YEARS/INTERMITTENT VERTIGO / DM /8-10 EPISODES PER MONTH
02521,MIGRAINOUS HREADACHES ON AND OFF SINCE MANY YEARS / VIRAL FEVER 2 WEEKS BACK SINCE THEN CONTINUOUS HEADACHE
02522,MILIARY TB +CNS TB +RVD
02523,MND
02524,most likely incidental finding
02525,MR WITH DEAFNESS/PYOGENIC MENINGITIS AT AGE OF 3 /SEIZURES / ON TEGRETOL CR 200MG 1 TAB HS / NO SEIZURES SINCE2005
02526,MULTI INFARCT STATE / ACUTE RT THALAMIC INFARCT IN JULY / RECENT MEMORY LOSS / VASCULAR PARKINSONISM
02527,MULTI INFARCT STATE / DIFFICULTY IN WALKING
02528,MULTI INFARCT STATE /RT SPASTIC HEMIPARESIS /LT FOCAL SEIZURES 3 DAYS BACK
02529,multi infract
02530,multiinfract
02531,muteness since 3 days
02532,MVR 15 YEARS BACK / RT MCA CVA I YEAR BACK /ON APIXABAN / NOW TIA RT UL/LL 3 DAYS BACK
02533,"MYASTHENIA / THYMOMA , ACHRAB POSITIVE / NO FOLLOW UP SINCE 3 MONTHS / ON DISTINON ,MYCEPT , OMNACORTIL"
02534,myasthenia gravis
02535,MYASTHENIA GRAVIS -ACHRAB POSITIVE 6.10 /CT THORAX  NO THYMOMA
02536,MYASTHENIA GRAVIS FOLLOW UP /ACHRAB POSITIVE / NO THYMOMA / SYMPTOMATICALLY BETTER / PTOSIS MUCH BETTER
02537,myoclonus
02538,myokymia
02539,myositis
02540,neck dyskinesia since 2 months
02541,"NECK PAIN ,LT ARM PAIN , NUMBNESS IN LT UL SINCE 2-3 WEEKS/OCCURS AFTER EXERTION"
02542,NECK PAIN /HEADACHE /UL/LL PAIN SINCE 1 YEAR
02543,NECK PAIN /LT HEMICRANIAL HEADACHE SINCE 1 YEAR /MRI CX SPINE - CX SPOND /MRI BRAIN NORMAL
02544,NECK PAIN /MUSCLE SPASM/OCC GIDDINESS SINCE 8-10 YEARS
02545,NECK PAIN /RT TRAPEZIUS PAIN
02546,NECK PAIN /RT UL PAIN
02547,NECK PAIN AND UPPER BACK ACHE 2-3 WEEKS
02548,NECK PAIN RADIATING LT UL WITH  PARASTHESIAS IN LITTLE FINGER
02549,NECK PAIN RADIATING TO RT UL -8 DAYS
02550,NECK PAIN RADIATING TO UL /GIDDINESS
02551,NECK PAIN SINCE 2 WEEKS
02552,NECK PAIN WITH TINGLING IN BOTH HANDS SINCE 1 YEAR
02553,NECK PAIN WITH WEAKNESS IN LIFTING THE RT HAND ABOVE SHOULDER - 2 DAYS
02554,"NEONATAL PYOGENIC MENINGITIS / RT/LT HEMICRANIAL HEADACHE SINCE 6-7YEARS / NO NAUSEA ,VOMITING"
02555,NEURALGIC PAIN IN HEAD / CHEST /UL/LLSINCE 1 YEAR
02556,NEURALGIC PAIN IN THE HEAD SINCE 1 YEAR
02557,"NEUROGENIC CLAUDICATION /LOW BACKACHE /MRI SPINE L3-4-5 FACETAL ARTHROPATHY ,STENOSIS /EMG -L4-5 CHRONIC DENERVATION"
02558,NEUROGENIC CLAUDICATION /LUMBAR CANAL STENOSIS /LT L5 S1 RADICULOPATHY
02559,NMO myelitis LETM
02560,"No history of dysarthria, tinnitus, diplopia."
02561,NO SEIZURES SINCE LAST 6 YEARS / INTERMITTENT AGRESSIVE SPELLS / NO MEMORY LOSS
02562,NO TREMORS PRESENTLY / HEADACHE PRESENT /PARASTHESIAS IN ALL 4 LIMBS
02563,NOCTURNAL SEIZURES
02564,normal pressure hydrocephalus
02565,NPH
02566,numb feet
02567,NUMBNESS ALONG THE LATERAL SIDE OF THE LEFT THIGH SINCE 1 YEAR
02568,NUMBNESS IN BOTH FEET SINCE 6 MONTHS
02569,NUMBNESS IN THE ANTERIOR PART OF THE TONGUE 4 DAYS BACK /SUDDEN ONSET /NO DIFFICULTY IN TALKING OR ANY MOTOR WEAKNESS
02570,NUMBNESS IN THE SOLES AND FINGERS SINCE 1 WEEK
02571,NUMBNESS IN THR LRFT HALF OF LIP AND TONGUE 2 DAYS BACK /LASTED FOR 2 HOURS
02572,NUMBNESS OF BOTH LL/ DM
02573,OCC WEAKNESS OF LT GRIP
02574,OCCASIONAL HEADACHES
02575,OCCASIONAL MEMORY LOSS /HISTORY OF ALZHEIMERS DISEASE IN FAMILY
02576,OCCASIONAL NEURALGIC PAIN IN LT TEMPORAL AREA FOR FEW SECONDS SINCE MANY YEARS
02577,OCCASIONAL TREMOR OF LEFT INDEX FINGER -FEW DAYS
02578,OCCASIONAL; SEIZURES / 3 EPISODES FEW DAYS BACK
02579,OCCIPITAL  HEADACHE SINCE 1 MONTH / H/O MIGRAINOUS HEADACHES DURING MENSES
02580,OCCIPITAL HEADACHE -2 WEEKS
02581,OCCIPITAL HEADACHE 4-5 DAYS
02582,OCCIPITAL HEADACHE AND GIDDINESS SINCE 1 YEAR / 1 EPISODE OF LOC
02583,OCCIPITAL HEADACHE SINCE 1 WEEK
02584,OCCIPITAL HEADACHE SINCE 1 YEAR /CVT IN SEPT 2019 /PRESENTLY ON WARFARIN /FINISHED6 MONTHS OF WARFARIN
02585,OCCIPITAL HEADACHE SINCE 10 DAYS
02586,"OCCIPITAL HEADACHE SINCE 2 DAYS /RELIEVED IN SUPINE POSITION ,AGGRAVATED BY SITTING"
02587,OCCIPITAL HEADACHE SINCE 2-3 MONTHS
02588,OCCIPITAL HEADACHE SINCE 3 DAYS
02589,OCCIPITAL HEADACHE SINCE FEW YEARS /2-3 EPISODES IN A MONTH /HEADACHES IN MOTHER
02590,OCCIPITAL HEADACHE SINCE LAST 1 MONTH
02591,OCCIPITAL HEAVINESS WITH IMBALANCE AND TINNITUS
02592,OCCIPITAL NEURALGIA SINCE 1 WEEK / DOUBTFUL VESCICULAR ERUPTION IN RT FOREHEAD /HERPES ZOSTER IN THE PAST / NON DIABETIC
02593,OCCIPITAL PAIN SINCE 2 WEEKS
02594,OCCIPITO NUCHAL PAIN SINCE 1 MONTH
02595,OCCIPITO NUCHAL PAIN WITH GIDDINESS SINCE FEW DAYS
02596,OCCIPITONUCHAL PAIN / LT UL PAIN SINCE 15 DAYS
02597,OCCIPITONUCHAL PAIN AND GIDDINESS SINCE FEW YEARS /RECENT WORSENING
02598,OCCIPITONUCHAL PAIN AND VERTEX PAIN SINCE 2 MONTHS.
02599,OCCIPITONUCHAL PAIN SINCE 1 MONTH
02600,OCCIPITONUCHAL PAIN SINCE 1 YEAR
02601,OCCIPITONUCHAL PAIN SINCE FEW MONTHS
02602,OCTOBER 2018 -BULBAR PALSY WITH QUADRIPARESIS WITH EOM IMPAIREMENT / MRI BRAIN NORMAL / EMG NORMAL / DECREMENTAL NAD
02603,OCULAR MYASTHENIA / ACHRAB POSITIVE
02604,OCULAR MYESTHENIA IN REMISSION SINCE 2 YEARS
02605,ON TETRABENAZINE SINCE 2016 FOR OROMANDIBULAR DYSKINESIAS
02606,on treating for bipolar since 3 years
02607,on vaLPARIN CHRONO AND FRITOLEV
02608,OPERATED FOE CERVICAL MYELOPATHY /LUMBAR DECOMPRESSION DONE MULTILEVEL IN 2018 /REFERRAL FOR GAIT IMBALANCE SINCE 1 YEAR
02609,OPERATED FOR L5-S1 RADICULOPATHY IN JUNE / LT LL PAIN STILL PERSISTING POST OP
02610,"operated for lumbar spine sx in 2018.now complains of pain in both calf muscles ,increses on walking ,also complains of"
02611,"OPERATED FOR LUMBAR SPINE SX IN JAN , FEB 2019"
02612,OPERATED FOR PITUITARY MACROADENOMA IN 2015
02613,OPERATED FOR RT PSOAS ABSCESS - TUBERCULOUS IN ETIOLOGY
02614,OPERATED FOR RT SDH IN 2018/K/C/O HT AND DIABETES / ESSENTIAL TREMORS
02615,opthalmoparesis
02616,optic neuritis
02617,ORO MANDIBULAR DYSKINESIA
02618,OROMANDIBULAR DYSTONIA
02619,PAIN /PARASTHESIAS IN THE FEET SINCE FEW MONTHS / NON DIABETIC /CHRONIC ALCOHOLIC
02620,PAIN AND NUMBNESS IN BOTH UL RT MORE THAN LEFT SINCE 1 YEAR
02621,PAIN AND PARASTHESIAS IN RT SHOULDER JOINT
02622,PAIN AND STIFFNESS IN THE BACK SINCE 1 MONTH
02623,PAIN IN BILATERAL WRIST JOINTS AND KNEE JOINTS SINCE FEW MONTHS /REFERRED TO R/O ?NEUROPATHY / NO PARASTHESIAS / NUMBNES
02624,PAIN IN BOTH LL SINCE 2 YEARS /PREDOMINANTLY AT NIGHT /HAS TO MOVE HIS LL TO REDUCE THE INTENSITY
02626,PAIN IN LEGS SINCE 11/2 YEAR
02627,PAIN IN LT UL / LL 3-4 DAYS
02628,Pain in right index and ring finger
02629,PAIN IN RT INGUINAL AREA / RT BUTTOCK /RT THIGH -4 MONTHS
02630,pain in rt lower limb
02631,PAIN IN SMALL JOINTS OF HAND
02632,PAIN IN THE BUTTOCKS /PARASTHESIAS IN THE THIGHS AND CALF MUSCLES
02633,PAIN IN THE FOREHEAD SINCE FEW WEEKS/ SERUM CREATININE INCREASED/PAIN IN UPPER AM\ND LOWER TEETH
02634,PAIN IN THE LEFT FOOT SINCE 1 WEEK
02635,PAIN IN THE LT  ARM ALONG THE LAT ASPECT SINCE 3 DAYS
02636,PAIN IN THE LT LEG SINCE 6 MONTHS /LT LL POLIO /KNOWN DIABETIC
02637,PAIN IN THE RT FOOT POST DELIVERY -EPIDURAL ANALGESIA 20 TH APRIL
02638,PAIN IN THE SOLES 3-4 YEARS/NON DIABETIC
02639,PAIN IN THE SOLES SINCE 4 YEARS / NON DIABETIC / NCS -SENSORY NEUROPATHY
02640,PAIN IN THE THORAX AND UPPER BACK AND BETWEEN SHOULDER BLADES POST CABG -10 MONTHS
02641,pain in wrist small joints
02642,PAIN RIGHT SHOULDER 4 DAYS
02643,PAIN WHILE PRONATION SUPINATION OF THE LT WRIST SINCE 2-3 MONTHS
02644,painful weakness both lower limbs
02645,PANCREATITIS IN MARCH /BURNING FEET SYNDROME SINCE 2 WEEKS
02646,PARASHESIAS IN HANDS AND FEET
02647,PARASOMNIC BEHAVIOUR
02648,PARASTHESIAS AND GIDDINESS  IN THE HEAD SINCE A FEW DAYS
02649,PARASTHESIAS AND PAIN IN BOTH HANDS - 1 WEEK
02650,PARASTHESIAS AND PAIN IN THE LEFT LEG LATERAL ASPECT SINCE LAST 1 YEAR
02651,PARASTHESIAS IN BOTH FEET -6 MONTHS
02652,PARASTHESIAS IN BOTH FEET SINCE MANY YEARS
02653,PARASTHESIAS IN BOTH HANDS MORE THAN FEET _FEW MONTHS
02654,"PARASTHESIAS IN BOTH HANDS,OCC IN THE FEET SINCE 6 MONTHS"
02655,PARASTHESIAS IN BOTH LOWER LIMBS
02656,PARASTHESIAS IN BOTH THE HANDS SINCE 5 MONTHS
02657,PARASTHESIAS IN FEET
02658,PARASTHESIAS IN HANDS AND FEET SINCE 1 MONTH
02659,PARASTHESIAS IN LT UL AND LL AND LT HALF OF FACE
02660,PARASTHESIAS IN RT UL/LL AND TRANSIENT RT HEMICRANIAL HEADACHES FOR FEW MINUTES -2-3 MONTHS
02661,PARASTHESIAS IN THE FEET AND LATERAL THIGH BILATERALLY SINCE FEW MONTHS
02662,PARASTHESIAS IN THE FEET SINCE LAST 3-4 MONTHS
02663,PARASTHESIAS IN THE LOWER LIMBS  SINCE 1 YEAR
02664,PARASTHESIAS IN THE LT FOOT SINCE FEW MONTHS
02665,PARASTHESIAS IN THE LT LEG -2 WEEKS / LOW BACKACHE SINCE 1 MONTH
02666,PARASTHESIAS IN THE OCCIPIUT /OCCIPITAL PAIN SINCE FEW DAYS
02667,PARASTHESIAS IN THE OCCIPUT SINCE FEW YEARS
02668,PARASTHESIAS IN THE RT TEMPORAL AREA SINCE LAST 1 MONTH
02669,PARASTHESIASD /DISCOMFORT IN LT HEMICRANIUM SINCE 5-6 MONTHS
02670,Parasthesuss in feet
02671,PARKINSINISM SINCE LAST 5-6 MONTHS /TREMORS INCREASED SINCE FEW MONTHS / LONG TERM PSYCHIATRIC TREATMENT
02672,PARKINSON DIDEASE SINCE LAST 6 MONTHS UNDER TREATMENT WITH DR BHEDE
02673,parkinson disease
02674,PARKINSON DISEASE -1 YEAR
02675,PARKINSON DISEASE -TREMOR DOMINANT
02676,PARKINSON DISEASE SINCE 2017
02677,PARKINSON DISEASE SINCE FEW YEARS
02678,PARKINSON DISEASE SINCE LAST 2-3 YEARS
02679,PARKINSON DISEASE SINCE LAST 5 YEARS
02680,PARKINSON DISEASE STAGE 1 H&Y
02681,PARKINSON DISEASE UNDER TREATMENT WITH DR PUJARA
02683,PARKINSONISM ?CAUSE -6 MONTHS
02684,PARKINSONISM SINCE 1 YEAR
02685,PARKINSONISM SINCE 2 YEARS
02686,PARKINSONISM SINCE 2015 ON SYNDOP[A PLUS BD
02687,PARKINSONISM SINCE 3-4 MONTHS
02688,PARKINSONISM SINCE 5-6 MONTHS
02689,PARKINSONISM SINCE 6 MONTHS
02690,PARKINSONISM SINCE 8 YEARS / WHEEL CHAIR BOUND
02691,PARKINSONISM SINCE SEPTEMBER
02692,PARKINSONS DISEASE
02693,PARKINSONS DISEASE -STATUS QUO
02694,PARKINSONS DISEASE SINCE 2 YEARS
02695,PAST H/O PRES/ NOW MIGRAINOUS HEADACHE ONLY DURING STRESS
02696,PAST HISTORY OF EPILEPSY IN CHILDHOOD
02697,PD / BRADYKINESIA /AXIAL TILT
02698,PD / CVA
02699,"PD SINCE 2010 / BRADYKINETIC / RIGIDITY LT UL ,LL/ REDUCED ON TIME"
02700,PD SINCE 7 YEARS UNDER TREARMENT OF DR LALKAKA SIR
02701,PD SINCE 8 YEARS /RECENT WORSENING SINCE FEW MONTHS
02702,PD SINCE 9 YEARS /UNDER TREATMENT WITH DR RATHI
02703,PD WITH PSYCHOSIS /PT NOT BROUGHT
02704,PNB/3 EPISODES OF LOC/ MINIMAL TREMOLOUSNESS OF UL SINCE LAST 1 YEAR /ON EPTOIN TDS / CHRONIC ALCOHOLIC
02705,PNB/MRI BRAIN RT CP ANGLE TUMOUR
02706,pontine bleed
02707,POOR SCOLASTIC PERFORMER
02708,POSITIONAL VERTIGO AND NECK PAIN SINCE 1 MONTH /OCCURED AFTER NECK MASSAGE
02709,POSITIONAL VERTIGO IN ALL POSITIONS - 6 MONTHS
02710,POSITIONAL VERTIGO SINCE 1 DAY
02711,POSITIONAL VERTIGO SINCE LAST 2 WEEKS
02712,POSITIONAL VERTIGO TO RIGHT  SINCE 2 WEEKS
02713,POST C SECTION DELIVERY 2 WEEKS / RT GRIP WEAkNESS SINCE THEN
02714,POST DENGUE FEVER ? REACTIVE ARTHRITIS / BIL CARPAL TUNNEL SYNDROME - 2 MONTHS
02715,POST DENGUE HEADACHE -1 MONTH
02716,POST HERPETIC NEURALGIA 2017
02717,POST HERPETIC NEURALGIA SINCE 2016
02718,POST LIVER TRANSPLANT 2 MONTHS
02719,POST LIVER TRANSPLANT 4 MONTHS ON TACROLIMUS / PAIN IN THE SOLES / NOT RESPONDING TO LYRICA
02720,"POST LIVER TRANSPLANT JAN 2019/ALT BEHAVIOUR ,GRADUALLY PROGRESSIVE SINCE FEW WEEKS /HERPES ZOSTER RT HAND IN JUNE"
02721,POST PARTUM 5 MONTHS /RT HEMICRANIAL HEAFDACHE SINCE 3 WEEKS /TRANSIENT LOC
02722,POST RTA LT FLAIL FOOT MAY 2019 /MRI RT FRONTOPARIETAL GLIOSIS
02723,POST TRAUMATIC HEADACHE /VERTIGO +5 DAYS
02724,POST TRAUMATIC POSITIONAL VERTIGO IN ALL DIRECTIONS
02725,POST TRAUMATIC VERTIGO /CT BRAIN NORMAL
02726,POST TRAUMATIC VERTIGO SINCE 2 DAYS
02727,POST VIRAL FEVER ANOSMIA AND ALTERED TASTE - 6 MONTHS
02728,POSTED FOR SX FOR LT INGUINAL REPAIR/REFERRAL FOR FITNESS / CVA IN 2010 AND 2018
02729,POSTED FOR TKR /FITNESS FOR SX /CVA 15 YEARS BACK / NO DETAILS AVAILABLE
02730,POSTURAL TREMORS SINCE FEW MONTHS
02731,POTTS SPINE SINCE 2018
02732,Pre syncope
02733,PREDOMINANTLY LT HEMICRANIAL HEADACHE 2 WEEKS / INTERMITTENT JAW PAIN / ESR 93 / CRP 2.1 / BIL SUP TEMPORAL ARTERY THIC
02734,PREGNANCY IN DEC 2019 /MTP DONE IN FEB 2020 -SINCE THEN HOLOCRANIAL HEADACHE
02735,PRESENTLY ASYMPTOMATIC
02736,"presyncope/black out like feel momentarily,since 6 months/ambulatory/"
02737,"PRICKING SENSATION /PARASTHESIAS IN V1,V2 DISTRIBUTION OF THE LT TRIGEMINAL NERVE -1MONTH"
02738,PROBABLE DAT -4-5 YEARS
02739,PROBABLE DAT /STOPED MEDS SIONCE 1 MONTH / EXACERBATION OF BEHAVIOURAL CHANGES
02740,PROBABLE MIXED DEMENTIA -VASCULAR + CORTICAL
02741,PROBABLE NPH
02742,PROBABLE NPH / CSF TAPPING IN SEPT 2018/ABLE TO WALK WITHOUT SUPPORT / NO URINARY INCONTINENCE
02743,PROGREESIVE SUPRANUCLEAR PALSY
02744,PSP
02745,"PSYCHOMOTOR SLOWING , BRADYPHRENIC"
02746,PT ADMITTED AT HORIZON HOSPITAL -PROBABLE HYPOXIC ISCHEMIC ENCEPHALOPATHY
02747,PT NOT BROUGHT / CVA ON 28 MAY / MRI BRAIN RT CORPUS STRIATUM INFARCT / MRANGIO MILD RT ICA NARROWING / HT / DM
02748,PTOSIS
02749,radicular pain
02750,RADICULAR PAIN IN L5 S1 DISTRIBUTION IN RT LL /NUMBNESS IN THE RT FOOT /LOW BACKACHE SINCE 1 MONTH
02751,RADICULAR PAIN IN RT LL SINCE FEW MONTHS
02752,RADICULAR PAIN IN THE RT LL SINCE 2-3 MONTHS
02753,RADICULAR PAIN IN THE RT LL SINCE LAST 3 MONTHS
02754,RECENT MEMORY IMPAIREMENT
02755,RECENT MEMORY IMPAIREMENT SINCE 1 MONTH
02756,RECENT MEMORY IMPAIREMENT SINCE 2-3 YEARS
02757,RECENT MEMORY IMPAIREMENT SINCE 3 YEARS
02758,RECENT MEMORY IMPAIREMENT SINCE 5-6 MONTHS
02759,RECENT MEMORY LOSS SINCE 1 YEAR
02760,RECENT MEMORY LOSS SINCE 1 YEAR / VISUOSPATIAL DISORIENTATION
02761,RECENT MEMORY LOSS SINCE 1 YEAR /DM+/PURE VEGETERIAN
02762,RECENT MEMORY LOSS SINCE 4 MONTHS
02763,recent onset forgetfullness
02764,RECENT ONSET HEADACHE -1 WEEK
02765,RECENTLY DETECTED DM / LT SIXTH NERVE PALSY -2 WEEKS
02766,RECENTLY DETECTED HT /DM -HEAVINESS AND PARASTHESIAS IN THE HEAD
02767,RECURRENCE OF CTS SYMPTOMS /OCC VERTIGO
02768,RECURRENCE OF HEADACHE
02769,RECURRENCE OF HEADACHE -NECK PAIN AND OCCIPUT
02770,RECURRENCE OF VERTIGO
02771,RECURRENCE OF VERTIGO SINCE 6 DAYS
02772,RECURRENT CVA - 1 ST -BLEED / 2 ND -ISCHEMIC CVA / RISK FACTOR -HT /BM /IHD
02773,RECURRENT EPISODES OF GIDDINESS SINCE FEW MONTHS
02774,RECURRENT EPISODIC NEUROLOGIC DEFICITS SINCE JULY 2018
02775,recurrent right Facial palsy
02776,REELING SENSATION FOR A FEW SECONDS ON LOOKING UP AND DOWN AND ALSO ON WALKING -5-6 YEARS/ HEARING LOSS SINCE 4 YEARS
02777,REFERRAL FOR BELLS PALSY
02778,REFERRAL FOR FITNESS FOR HBOT
02779,REFERRAL FOR FITNESS FOR SURGERY
02780,REFERRAL FOR FITNESS FOR SURGERY -HYDROCELE REPAIR
02781,REFERRAL FOR FITNESS FOR SX-HYSTEROSCOPIC D N C WITH POLYPECTOMY
02782,REFERRAL FOR FITNESS FOR TKR
02783,REFERRAL FOR FITNESS FOR TYMPANOPLASTY AND MASTOIDECTOMY
02784,REFERRAL FOR GENERAL NEUROLOGICAL EXAMINATION
02785,REFERRAL FOR TREMORS
02786,REFERRAL IN VIEW OF CAROTID DIPPLER REPORTSHOWING MILD CAROTID ARTERY STENOSIS. NO NEURO /CARDIAC COMPLAINTS
02787,referral in view of mri suggestive of/dnet/mvnt
02788,REFERRAL IN VIEW OF QUADRANTANOPIC DEFECT ON  PERIMETRY
02789,REFERRAL IN VIEW OF RT HEMIANOPIA  DEFECT / CVA 1 YEAR BACK /NO DETAILS AVAILABLE
02790,REFERRAL TO R/O HANSENS
02791,REFERRAL TO RULE OUT PARKINSINISM
02792,remote symptomatic epilepsy
02793,RESIDUAL RT BELLS PALSY
02794,RESTLESS LEGS SYNDROME
02795,RETROGRADE AMNESIA SINCE 1 PM TODAY
02796,RHD /MVR DONE IN 2012 /EMBOLIC CVA in 2012 /YESTERDAY APHASIA LASTING FOR 10 MINS
02797,RHD WITH MITRAL STENOSIS WITH LT MCA CVA IN APRIL 2019
02798,right facial palsy
02799,RIGHT HEMIFACIAL SPASM
02800,right MCA infract/old/residual weakness
02801,right pcom aneursym coiled
02802,Right popliteal fossa pain few days back/now better
02803,right sided pain
02804,right thumb pain
02805,RIGHT TRIGEMINAL PAIN SINCE 2 MONTHS
02806,right upper limb pain since 2 months
02807,right>left foot drop
02808,RRMS
02809,"RT /LT HEMICRANIAL HEADACHES SINCE 8-9 MONTHS /3-4 EPISODES IN A MONTH / 1 EPISODE OF LOC , NO FROTHING OR TONIC CLONIC"
02810,RT BELLS PALSY /RECENTLY DETECTED DM
02811,RT BELLS PALSY 1 WEEK
02812,RT BELLS PALSY 4-5 DAYS
02813,RT BELLS PALSY SINCE 2 DAYS
02814,RT BELLS PALSY SINCE 5 DAYS
02815,RT BELLS PALSY SINCE TODAY
02816,RT C8T1 MUSCLE WEAKNESS AND ATROPHY SINCE 10 YEARS
02817,RT CEREBELLAR INFARCT 7 DAYS BACK /YOUNG HYPERTENSIVE
02818,RT CEREBELLUM /TEMPORO OCCIPITAL . THALAMIC ACUTE INFARCTS ON 2 AUGUST / IHD /PTCA DONE
02819,RT CP ANGLE OPERATED IN 1999/RESIDUAL RT BELLS PALSY AND HEARING LOSS
02820,RT CVA IN SEPT 18
02821,RT CVA- LT BASAL GANGLIA BLEED IN OCT 2018
