"code","description"
00000574,LDL : HDL                                                                                           
00000575,LDL                                                                                                 
00000576,Islet Cell Antibodies                                                                               
00000577,Indirect Bilirubin                                                                                  
00000578,IAA2                                                                                                
00000579,Hemoglobin                                                                                          
00000580,Hematocrit                                                                                          
00000581,HDL Cholesterol                                                                                     
00000582,HDL : LDL                                                                                           
00000583,HDL                                                                                                 
00000584,HbA1c                                                                                               
00000585,Haemogram                                                                                           
00000586,Haematology                                                                                         
00000587,Globulin                                                                                            
00000588,GGTP                                                                                                
00000589,GFR Calculated                                                                                      
00000590,Fasting Blood Sugar                                                                                 
00000591,ESR                                                                                                 
00000592,Erythrocytes                                                                                        
00000593,Eosinophils %                                                                                       
00000594,eGFR                                                                                                
00000595,Direct Bilirubin                                                                                    
00000596,Diabetic profile                                                                                    
00000597,Corrected Calcium                                                                                   
00000598,Clotting time test                                                                                  
00000599,Chloride                                                                                            
00000600,C-Peptide: Post Meal                                                                                
00000601,C-Peptide: Fasting                                                                                  
00000602,BUN:Creat                                                                                           
00000603,BUN                                                                                                 
00000604,Blood Urea                                                                                          
00000605,Blood grouping test                                                                                 
00000606,Bleeding time test                                                                                  
00000607,Biochemistry                                                                                        
00000608,Basophil %                                                                                          
00000609,Base panel                                                                                          
00000610,Anti GAD Ab                                                                                         
00000611,Alkaline Phosphatase                                                                                
00000612,Abs. Neutrophil                                                                                     
00000613,Abs. Monocyte                                                                                       
00000614,Abs. Lymphocyte                                                                                     
00000615,Abs. Basophil                                                                                       
00000616,A/G Ratio                                                                                           
00000617,"Autoimmune Encephalitis Panel, IFA                                                                  "
00000618,Aspergillus IgM Antibody                                                                            
00000619,Aspergillus IgG Antibody                                                                            
00000620,"ASCA(Anti Sacccharomyces Cerevisiae Antibody),IgG                                                   "
00000621,"ASCA(Anti Sacccharomyces Cerevisiae Antibody),IgA                                                   "
00000622,Apolipoprotein B (APO-B)                                                                            
00000623,Apolipoprotein A1 (APO-A1)                                                                          
00000624,Anti Thrombin III (Antigenic)                                                                       
00000625,ANTI - ss DNA ANTIBODY                                                                              
00000626,Anti Sperm Antibody (ASAB)                                                                          
00000627,Anti Smooth Muscle Antibody (ASMA)                                                                  
00000628,"Anti Nuclear Antibody (CTD Screen) Test, EIA                                                        "
00000629,Anti-Aquaporin Antibody / NMO Antibody                                                              
00000630,Anti NMDA Receptor Encephalitis IgG Antibodies - CSF                                                
00000631,"Anti NMDA receptor/Anti Glutamate Antibody, CSF, IFA                                                "
00000632,ANCA - Myeloperoxidase (p-ANCA)                                                                     
00000633,Anti Mullerian Hormone ( AMH)                                                                       
00000634,"Anti Mitochondrial Antibody ,Serum                                                                  "
00000635,Gliadin Antibody IgG                                                                                
00000636,Gliadin Antibody IgA                                                                                
00000637,Microfilaria Antigen                                                                                
00000638,"Anti ds DNA antibody, IFA                                                                           "
00000639,"Anti ds DNA antibody, EIA                                                                           "
00000640,Anti Cyclic Citrullinated Peptide (CCP)                                                             
00000641,Anti B titre                                                                                        
00000642,Anti Thyroglobulin Antibody (ATG)                                                                   
00000643,Hepatitis B Core Antibody IgM (Anti HBc - IgM)                                                      
00000644,Angiotensin Converting Enzyme (ACE)                                                                 
00000645,ANCA - Serine Proteinase 3 (c-ANCA)                                                                 
00000646,ANCA (Anti Neutrophil Cytoplasmic antibody) by IFA with reflex testing for MPO & PR3 by EIA         
00000647,"Aluminum, Serum                                                                                     "
00000648,Alpha-1 Antitrypsin (AAT)                                                                           
00000649,Aspergillus IgE specific allergen                                                                   
00000650,Aldosterone                                                                                         
00000651,Aldolase                                                                                            
00000652,"Alcohol ,Urine Random                                                                               "
00000653,Alcohol serum                                                                                       
00000654,Adreno Corticotrophic Hormone (ACTH)                                                                
00000655,Acetyl Chloine Receptor Antibody                                                                    
00000656,5-a Dihydrotestosterone                                                                             
00000657,17-alpha Hydroxy Progesterone (17-OHP)                                                              
00000658,Widal Test (Tube Test)                                                                              
00000659,Widal Test (Slide Test)                                                                             
00000660,Weil - Felix Test                                                                                   
00000661,"Vitamin D3 1, 25 -Dihydroxy, Serum                                                                  "
00000662,Vitamin B9 (Folic acid)                                                                             
00000663,VDRL Qualitative                                                                                    
00000664,Urine Complete Analysis                                                                             
00000665,"Uric acid, Urine                                                                                    "
00000666,Uric Acid - Serum                                                                                   
00000667,"Urea, urine                                                                                         "
00000668,Urea - Serum                                                                                        
00000669,Typhidot (Serum)                                                                                    
00000670,"Troponin-I, Serum                                                                                   "
00000671,Triglycerides (TG)                                                                                  
00000672,Transferrin Saturation                                                                              
00000673,Total WBC count                                                                                     
00000674,Creatinine Kinase (CPK)                                                                             
00000675,TC DC                                                                                               
00000676,Thyroid Stimulating Hormone (TSH)                                                                   
00000677,Thyroid Function Test (TFT)                                                                         
00000678,"Testosterone, Free                                                                                  "
00000679,Thyroxine - Total (TT4)                                                                             
00000680,TriIodothyronine Total (TT3)                                                                        
00000681,Stool Hanging drop                                                                                  
00000682,Stool Complete Analysis                                                                             
00000683,"Sodium, Urine                                                                                       "
00000684,Sodium                                                                                              
00000685,Serum Osmolality                                                                                    
00000686,Semen Analysis                                                                                      
00000687,Rubella Virus - IgM                                                                                 
00000688,Rubella Virus - IgG                                                                                 
00000689,Reticulocyte Count                                                                                  
00000690,Erythrocyte Count (RBC Count)                                                                       
00000691,Insulin - Random                                                                                    
00000692,Glucose - Random                                                                                    
00000693,Prothrombin Time (PT)                                                                               
00000694,Protein - Serum                                                                                     
00000695,"Protein, Total, Random urine                                                                        "
00000696,"Protein, Total, CSF                                                                                 "
00000697,"Protein, Total, body fluids                                                                         "
00000698,"Protein, Total, 24 hours urine                                                                      "
00000699,"Protein Creatinine ratio, Urine                                                                     "
00000700,Prostate Specific Antigen (PSA)                                                                     
00000701,"Prostatic Specific Antigen (PSA), Free, Serum                                                       "
00000702,Progesterone                                                                                        
00000703,Pregnancy Test                                                                                      
00000704,Potassium                                                                                           
00000705,Potassium Urine                                                                                     
00000706,Insulin - Post Prandial                                                                             
00000707,Platelet count                                                                                      
00000708,Phosphorous - Serum                                                                                 
00000709,"Phosphorus, 24 hours urine                                                                          "
00000710,"Parathyroid Hormone (PTH), Intact, Serum                                                            "
00000711,Hematocrit(Packed cell volume)                                                                      
00000712,Stool Occult Blood                                                                                  
00000713,"Microalbumin creatinine ratio, Urine                                                                "
00000714,Malaria Parasite Identification                                                                     
00000715,Malarial Falciparum and Vivax Antigen (Parasite V & F)                                              
00000716,Magnesium (MG) Serum                                                                                
00000717,Cholesterol - LDL                                                                                   
00000718,Liver Funtion Test with GGT                                                                         
00000719,"Lipase, Serum                                                                                       "
00000720,Leptospira Antibody IgM                                                                             
00000721,Lactate Dehydrogenase (LDH) Body Fluid                                                              
00000722,Lactate Dehydrogenase (LDH) Serum                                                                   
00000723,Iron Profile                                                                                        
00000724,Total Iron                                                                                          
00000725,Coombs Test - Indirect                                                                              
00000726,Negative Stain (India Ink)                                                                          
00000727,Immunoglobulin E (IgE)                                                                              
00000728,"Homocysteine, Serum                                                                                 "
00000729,Hepatitis B Surface antigen (HBsAg)-Qualitative                                                     
00000730,Hepatitis B Surface antigen HBsAg (ECLIA)                                                           
00000731,Haemoglobin (Hb)                                                                                    
00000732,HB TC DC                                                                                            
00000733,Gram Stain                                                                                          
00000734,Glucose Tolerance Test [GTT] - 3 samples                                                            
00000735,Glucose Tolerance Test [GTT] - 2 samples                                                            
00000736,Glucose Challenge Test(75 g)-Two hour                                                               
00000737,Glucose Challenge Test(75 g)-one hour                                                               
00000738,Gamma Glutamyl Transferase (GGT)                                                                    
00000739,Insulin - Fasting                                                                                   
00000740,Fasting Glucose- FBS                                                                                
00000741,Estradiol (E2)                                                                                      
00000742,Erythrocyte Sedimentation Rate (ESR)                                                                
00000743,"ELECTROLYTES (Na+, K+, Cl) - SERUM                                                                  "
00000744,Electrolyte Urine                                                                                   
00000745,Coombs Test - Direct                                                                                
00000746,Dengue - NS1 Antigen (Quantitative)                                                                 
00000747,Dengue IgM (Quantitative)                                                                           
00000748,Dengue IgM (Qualitative)                                                                            
00000749,Dengue IgG (Quantitative)                                                                           
00000750,Dengue IgG (Qualitative)                                                                            
00000751,Dengue Profile (Qualitative)                                                                        
00000752,Dengue Profile (Quantitative)                                                                       
00000753,D-Dimer                                                                                             
00000754,CSF analysis                                                                                        
00000755,Serum Creatinine                                                                                    
00000756,"Creatinine, Random urine                                                                            "
00000757,"Creatinine clearance, 24 hours Urine                                                                "
00000758,"Creatinine, 24 hours Urine                                                                          "
00000759,Creatine Phosphokinase (CPK)-MB                                                                     
00000760,"C-reactive protein ( HSCRP), High sensitive                                                         "
00000761,C-Reactive Protein (CRP)                                                                            
00000762,C-Peptide (Random)                                                                                  
00000763,Cortisol (Random)                                                                                   
00000764,Cortisol - AM                                                                                       
00000765,Cortisol - PM                                                                                       
00000766,Hemogram (CBC+ESR+PS)                                                                               
00000767,Complement 4 (C4) level                                                                             
00000768,Complement 3 (C3) level                                                                             
00000769,Complement 3 (C3) and Complement 4 (C4) level                                                       
00000770,Chloride - Serum                                                                                    
00000771,Chloride - Urine                                                                                    
00000772,CA-125                                                                                              
00000773,"Calcium, Urine                                                                                      "
00000774,Calcium                                                                                             
00000775,"Calcium creatinine ratio, Urine                                                                     "
00000776,"Calcium, Body fluids                                                                                "
00000777,Body Fluid Analysis                                                                                 
00000778,Blood Picture - Peripheral Smear Examination                                                        
00000779,"Blood Grouping (A,B,O) and Rh factor                                                                "
00000780,"Bicarbonate, Serum                                                                                  "
00000781,BETA HCG Total                                                                                      
00000782,Urine Bence Jones Proteins                                                                          
00000783,Anti thyroid peroxidase (Anti-TPO) antibody                                                         
00000784,"Antistreptolysin O (ASO), Serum                                                                     "
00000785,"Amylase, Urine                                                                                      "
00000786,"Amylase, Serum                                                                                      "
00000787,"Amylase ,Body Fluid                                                                                 "
00000788,"Alpha Feto Protein (AFP), Serum                                                                     "
00000789,"Alpha Feto Protein (AFP), CSF                                                                       "
00000790,"Alpha Feto Protein (AFP), Body fluids                                                               "
00000791,Alkaline Phosphatase (ALP)                                                                          
00000792,Albumin                                                                                             
00000793,Alanine AminoTransferase/ ALT (SGPT)                                                                
00000794,AFB smear                                                                                           
00000795,"Adenosine Deaminase (ADA), Serum                                                                    "
00000796,"Adenosine Deaminase (ADA), Body Fluids                                                              "
00000797,Activated Partial Thromboplastin Time (APTT/PTTK)                                                   
00000798,Acid Phosphatase                                                                                    
00000799,Absolute Neutrophil Count (ANC)                                                                     
00000800,Absolute Lymphocyte Count (ALC)                                                                     
00000801,Absolute Eosinophil Count (AEC)                                                                     
00000802,Extended Thyroid Profile                                                                            
00000803,"Dengue Antigen NSI, IgG and IgM                                                                     "
00000804,Peripheral Smear                                                                                    
00000805,Erythrocyte Sedimentation Rate                                                                      
00000806,HbA1C (Glycated hemoglobin)                                                                         
00000807,Vitamin D (25-OH)                                                                                   
00000808,Vitamin B12                                                                                         
00000809,C- Reactive Protein Quantitative                                                                    
00000810,C-Reactive Protein Qualitative                                                                      
00000811,Urine Culture and Sensitivity                                                                       
00000812,Urine Routine & Microscopy                                                                          
00000813,Serum Electrolyte                                                                                   
00000814,Thyroid profile Total                                                                               
00000815,Glucose - Postprandial                                                                              
00000816,Glucose - Fasting                                                                                   
00000817,Kidney Function Test                                                                                
00000818,Liver Function Test                                                                                 
00000819,Complete Blood Count (CBC)                                                                          
00000820,Rapid Antigen Test (RAT)                                                                            
00000874,X-Ray Lumbosacral spine AP view                                                                     
00000875,X-Ray Soft Tissue Neck Lateral                                                                      
00000876,X-Ray PNS (Water's View)                                                                            
00000877,X-Ray Ankle Lateral View                                                                            
00000878,X-Ray Ankle Mortise View                                                                            
00000879,X-Ray Ankle (Unilateral) AP view                                                                    
00000880,X-Ray Pelvis with Bilateral hips AP view                                                            
00000881,Lumbosacral spine Lateral view                                                                      
00000882,X-Ray Dorsolateral Spine Lateral View                                                               
00000883,X-Ray Dorsolateral Spine AP view                                                                    
00000884,X-Ray Cervical Spine Lateral view                                                                   
00000885,X-Ray Cervical Spine AP view                                                                        
00000886,X-Ray Bilateral knees AP view                                                                       
00000887,X-Ray Abdomen (Supine)                                                                              
00000888,X-Ray Abdomen (Erect)                                                                               
00000889,X-Ray KUB Lateral View                                                                              
00000890,X-Ray KUB AP view                                                                                   
00000891,Chest X-Ray AP View                                                                                 
00000892,Chest X-Ray PA View                                                                                 
00000893,USG- Placental localization                                                                         
00000894,USG- Localization of Pregnancy                                                                      
00000895,USG Eye                                                                                             
00000896,USG Scrotum                                                                                         
00000897,USG Ankle                                                                                           
00000898,USG Knee                                                                                            
00000899,USG Shoulder                                                                                        
00000900,USG Local site                                                                                      
00000901,Biometry                                                                                            
00000902,Renal doppler                                                                                       
00000903,Lower limb doppler- Venous                                                                          
00000904,Lower limb doppler- Arterial                                                                        
00000905,Upper limb doppler- Venous                                                                          
00000906,Upper limb doppler- Arterial                                                                        
00000907,Carotid doppler                                                                                     
00000908,USG TVS                                                                                             
00000909,USG Breast (Unilateral)                                                                             
00000910,USG Chest                                                                                           
00000911,USG KUB                                                                                             
00000912,USG Neck                                                                                            
00000913,USG Pelvis                                                                                          
00000914,USG Abdomen & Pelvis                                                                                
00000915,USG Abdomen                                                                                         
00000916,Early pregnancy scan                                                                                
00000917,NT Scan- Doppler                                                                                    
00000918,NT Scan                                                                                             
00000919,USG Breast (Bilateral)                                                                              
00000920,MRI BILATERAL WRIST JOINT                                                                           
00000921,MRI BILATERAL KNEE JOINT                                                                            
00000922,MRI WHOLE SPINE SCREENING (PLAIN)                                                                   
00000923,MRI WHOLE SPINE                                                                                     
00000924,MRI STROKE PROTOCOL                                                                                 
00000925,MRI SI JOINT                                                                                        
00000926,MRI SELLA WITH CONTRAST                                                                             
00000927,MRI BILATERAL SHOULDER JOINT                                                                        
00000928,MRI UNILATERAL SHOULDER JOINT                                                                       
00000929,MRI BILATERAL ANKLE                                                                                 
00000930,MRI UNILATERAL ANKLE                                                                                
00000931,MRI PELVIS                                                                                          
00000932,MRI LUMBAR SPINE                                                                                    
00000933,MRI UNILATERAL WRIST JOINT                                                                          
00000934,MRI UNILATERAL KNEE JOINT                                                                           
00000935,MRI HIP JOINT                                                                                       
00000936,MRI FISTULOGRAM                                                                                     
00000937,MRI DORSO LUMBAR SPINE / THORACO LUMBAR SPINE                                                       
00000938,MRI DORSAL SPINE                                                                                    
00000939,MRI CERVICO DORSAL SPINE                                                                            
00000940,MRI CERVICAL SPINE                                                                                  
00000941,MRI BRAIN (PLAIN)                                                                                   
00000942,MRI ANGIO BRAIN                                                                                     
00000943,MRI ABDOMEN AND PELVIS                                                                              
00000944,MRI ABDOMEN                                                                                         
00000945,MRI -BRAIN+MRA+MRV                                                                                  
00000946,MRI TRIPHASIC ABDOMEN                                                                               
00000947,MRCP                                                                                                
00000948,HRCT CHEST                                                                                          
00000949,CT WHOLE SPINE SCREENING                                                                            
00000950,CT WHOLE ABDOMEN WITH CONTRAST                                                                      
00000951,CT WHOLE ABDOMEN (PLAIN)                                                                            
00000952,CT UROGRAPHY (3D STUDY)                                                                             
00000953,CT TRIPHASIC ABDOMEN                                                                                
00000954,CT TEMPORAL BONE 3D                                                                                 
00000955,CT RENAL ANGIO                                                                                      
00000956,CT PULMONARY ANGIO                                                                                  
00000957,"CT PNS (AXIAL, CORONAL AND SAGITAL)                                                                 "
00000958,CT LUMBO SACRAL SPINE                                                                               
00000959,CT LUMBAR SPINE                                                                                     
00000960,CT LEFT SHOULDER JOINT (3D STUDY)                                                                   
00000961,CT LEFT ANKLE JOINT (3D STUDY)                                                                      
00000962,CT KUB (PLAIN)                                                                                      
00000963,CT DORSO-LUMBAR SPINE                                                                               
00000964,CT CERVICAL SPINE                                                                                   
00000965,CT BRAIN PLAIN                                                                                      
00000966,CT BRAIN ANGIO                                                                                      
00000967,CT ANGIO RIGHT LOWER LIMB                                                                           
00000968,CT ANGIO OF AORTA AND CORONARIES                                                                    
00000969,CT ANGIO NECK AND BRAIN VESSELS                                                                     
00000970,CT ANGIO LEFT LOWER LIMB                                                                            
00000971,CT ABDOMEN AND PELVIS PLAIN                                                                         
00000972,CECT ABDOMEN AND PELVIS (WHOLE ABDOMEN)                                                             
00000973,X-Ray foot Lateral View                                                                             
00000974,X-Ray foot AP View                                                                                  
00000975,X-Ray Right Wrist                                                                                   
00000976,X-Ray Left Wrist                                                                                    
00000977,X-Ray Single knee lateral view                                                                      
00000978,X-Ray Unilateral knee AP view                                                                       
00000979,X-Ray Ankle (Bilateral) AP view                                                                     
00000980,Retinoscopy                                                                                         
00000981,Echo 2D                                                                                             
00000982,ECG                                                                                                 
00000983,Both lower limb doppler- Arterial                                                                   
00000984,Both upper limb doppler- Arterial                                                                   
00000985,X-Ray Knee Sklyine view (Unilateral)                                                                
00000986,USG Obstetric with doppler                                                                          
00000987,USG Guided Joint Injection                                                                          
PA010819,Test Service                                                                                        
PA010820,Essential full body check-up                                                                        
PA010821,Essential full body check-up Free                                                                   
PA010823,Ferritin                                                                                            
PA010825,CGM Plan                                                                                            
PA010829,Lipid Profile Test                                                                                  
PO030082,X-Ray Foot (Weight Bearing)                                                                         
RA040117,MR- Venogram                                                                                        
RA040118,Treadmill Test                                                                                      
RA040119,Mammography (Both Breast)                                                                           
RA040120,Mammography (Single Breast)                                                                         
RA040121,X-RAY ELBOW AP & LAT VIEW                                                                           
RA040122,X-Ray Ankle (Bilateral) AP and Lateral View                                                         
RA040123,X-Ray Foot (Bilateral) AP and Lateral View                                                          
RA040124,X- Ray reprint                                                                                      
