"code","description"
00648,RHEUMATOID ARTHRITIS - OA KNEE                                                                      
00649,SERO NEG RHEUMATOID ARTHRITIS                                                                       
00650,NEUROPATHIC CHEST PAIN                                                                              
00651,CAD:STABLE ANGINA CLASS 2-3                                                                         
00652,PRESERVED LV SYSTOLIC FUNCTION                                                                      
00653,Right Hemithyroidectomy                                                                             
00654,Autonomic dysfunction                                                                               
00655,MSK neck pain                                                                                       
00656,Mildly raised GGT-but better than before                                                            
00657,Gout -well controlled                                                                               
00658,Acute febrile illness day 5                                                                         
00659,Hypothyroid                                                                                         
00660,Global Hypokinesia of LV                                                                            
00661,NASH - Oesophageal Varices                                                                          
00662,High B.P- needs more data about control                                                             
00663,Hypothyroidism on medication                                                                        
00664,RA -on medication                                                                                   
00665,Mild Anaemia                                                                                        
00666,Vitamin B12 -Low normal levels                                                                      
00667,Right Kidney  Caliectasis                                                                           
00668,Previous illness- sacrolilitis                                                                      
00669,"Dengue day 7 - No thromocytopaenia,                                                                 "
00670,Hypothyroid-under controlled                                                                        
00671,Toxic MNG                                                                                           
00672,chest pain under evaluation ? muscular pain                                                         
00673,Diabetes mellitus well controlled                                                                   
00674,Mildly low Vitamin D levels                                                                         
00675,RHEUMATOID ARTHRITIS WITH SCLERITIS                                                                 
00676,SEROPOSITIVE RHEUMATOID ARTHRITIS                                                                   
00677,INFLAMMATORY MYOSITIS ON LONG TERM GLUCOCORTICOIDS                                                  
00678,FIBROMYALGIA WITH B/L CTS                                                                           
00679,Ca Breast                                                                                           
00680,? Nutritional deficiencies                                                                          
00681,Hypothyroidism -Over controlled                                                                     
00682,Mildly High BMI                                                                                     
00683,SPONDYLOARTHRITIS - HLA B27 +ve                                                                     
00684,?SPONDYLOARTHRITIS                                                                                  
00685,vitamin D and B12 deficiency uterine fibroids                                                       
00686,CAD-PCI                                                                                             
00687,RHINITIS MEDICAMENTOSA                                                                              
00688,PERRENIAL ALLERGIC RHINTIS                                                                          
00689,PERENIAL ALLERGIC RHINITIS                                                                          
00690,L4-L5 Spondylolisthesis and disc prolapse                                                           
00691,Diabetes mellitus -Good control                                                                     
00692,Hypertension-Mildly high ranging at 155/99                                                          
00693,Hyponatreamia -Nil symptoms                                                                         
00694,Mild Thrombocytopaenia- Nil acute symptoms-chronic                                                  
00695,Acute febrile illnes day 7                                                                          
00696,Mild Transaminites                                                                                  
00697,Lipoma                                                                                              
00698,UNCONTROLLED Hypothyroid -High TSH at 36                                                            
00699,UTI-Culture Positive-                                                                               
00700,Known CKD-under Nephro as creat 3                                                                   
00701,Prostate issues                                                                                     
00702,Borderline Pre diabetic                                                                             
00703,borderline sub clinical Hypothyroidism                                                              
00704,Slightly high BP readings -? reactive                                                               
00705,Poor sleeping pattern- Insomnia                                                                     
00706,Low Testosterone                                                                                    
00707,Hypothyroidism - Post RAI                                                                           
00708,White Coat HTN ( 24 Hr BP Normal )                                                                  
00709,LRTI                                                                                                
00710,Mild Anaemia- Chronic                                                                               
00711,Eosinophilic Enteritis                                                                              
00712,Hypothyroidism -well controlled                                                                     
00713,Mild Sub clinical Hypothyroidism                                                                    
00714,Mild Hydronephrosis- ? UTI                                                                          
00715,Mild Hydronephrosis- ? small calculi + UTI                                                          
00716,? Uterine Fibroid                                                                                   
00717,Single Kidney                                                                                       
00718,Cystic Acne                                                                                         
00719,Genital Fungal infection                                                                            
00720,Insomnia                                                                                            
00721,Mild High BMI                                                                                       
00722,OSTEOPROSIS WITH OLD ANT T  12 WEDGE COMPRESSION                                                    
00723,"ADULT ONSET STILL DISEASE CKD, HTN                                                                  "
00724,INFLAMATORY POLY ARTHRITIS                                                                          
00725,INFLAMMATORY OLIGOARTHRITIS - MAINLY INVOLVING KNE                                                  
00726,SUSPECTED SPONDYLOARTHRITIS                                                                         
00727,MONONEURITIS MULTIPLEX . VASCULITIS ON NERVE BIOSP                                                  
00728,HIDRANITIS SUPPURATA                                                                                
00729,Pre-Diabetic                                                                                        
00730,PCOS                                                                                                
00731,Multinodular Goitre                                                                                 
00732,Dyslipidaemia- well controlled                                                                      
00733,D.M -well controlled                                                                                
00734,? PCOS                                                                                              
00735,D.M                                                                                                 
00736,High BP readings- ? needs more info                                                                 
00737,Eythyroid                                                                                           
00738,Tab Euthyroid                                                                                       
00739,Euthyroid                                                                                           
00740,Rule out Dengue                                                                                     
00741,Infection-soft tissue                                                                               
00742,Diabetes mellitus -well controlled                                                                  
00743,Hypothyroidism - well controlled                                                                    
00744,Acute febrile illness -Likely Viral URTI                                                            
00745,Likely Allergy                                                                                      
00746,??? Early chicken Pox                                                                               
00747,D.M-Moderate control                                                                                
00748,Myocardial Infarction                                                                               
00749,Myasthenia gravis                                                                                   
00750,Dyslipidaemia-Poor medication compliance                                                            
00751,Acute febrile illness day 3 -? Viral                                                                
00752,Neuroendocrine Tumour - head of pancreas                                                            
00753,Lymphadenopathy-? Reactive                                                                          
00754,Diabetes well controlled                                                                            
00755,Hypothyroid- well controlled                                                                        
00756,IHD                                                                                                 
00757,Tonsillolith                                                                                        
00758,IBS                                                                                                 
00759,Carpal Tunnel Syndrome                                                                              
00760,Hypothyroidism- Mod control- poor compliance                                                        
00761,Hypertension - Mod control                                                                          
00762,Low normal Vitamin D and B12 levels                                                                 
00763,Grade 1prostatomegaly                                                                               
00764,Hypertension - well controlled                                                                      
00765,Hypertension -good control                                                                          
00766,Hypothyroid -? Control                                                                              
00767,Hypothyroidism- Not in the personal target level                                                    
00768,Mild Triglyceride raise                                                                             
00769,Bladder Amyloidosis                                                                                 
00770,Acute febrile illness - day 7 - Likely LRTI                                                         
00771,Low Iron levels                                                                                     
00772,Diabetes mellitus -uncontrolled                                                                     
00773,Hypertension- controlled                                                                            
00774,Acute febrile illness-Likely Viral                                                                  
00775,Pre D.M                                                                                             
00776,Diabetes range HbA1C 6.8                                                                            
00777,Sub clinical Hypothyroidism -planning Pregnancy                                                     
00778,Gallbladder calculi /Sludge on USG                                                                  
00779,TCC - Bladder                                                                                       
00780,Dyslipidaemia- Moderate control                                                                     
00781,Mild Anaemia - ? HeavyPeriods                                                                       
00782,Sub clinical Hypothyroidism- Raising TSH levels                                                     
00783,CLD                                                                                                 
00784,VITAMIN b12 low normal levels                                                                       
00785,MSK pain                                                                                            
00786,symptoms- Nutrional Deficiencies/ ? cause                                                           
00787,Diabetes mellitus - ? Control                                                                       
00788,Dyslipidaemia -? Control                                                                            
00789,Acute Febrile Illness day 2/3                                                                       
00790,CKD -? DIABETES/? CAUSE                                                                             
00791,hYPERTENSION =WELL CONTROLLED                                                                       
00792,Allergyto scalp -? Dye related                                                                      
00793,Hypertension well controlled                                                                        
00794,Dengue IgM eqvivocal - Day 7                                                                        
00795,Dengue illness day 4 - NS 1positive                                                                 
00796,?lactose intolerance                                                                                
00797,Diabetes -? insulin dependent                                                                       
00798,Fibroids NOTED on USG                                                                               
00799,Diabetes mellitus - HbA1C AT 8-Newly diagnosed                                                      
00800,Grade 2 fatty infiltration on usg                                                                   
00801,Hematoma of right toe                                                                               
00802,Mildly reduced calcium                                                                              
00803,haglunds disease                                                                                    
00804,Gastric symptoms - ? secondary to orlistat                                                          
00805,Abnormal TFTs                                                                                       
00806,Uterine adenomysosis on USG                                                                         
00807,CHOLELITHIASIS ON USG                                                                               
00808,Dyslipiademia                                                                                       
00809,Thrombocytopenia                                                                                    
00810,Dengue illness Day 6                                                                                
00811,Likely Allergy +/- Infection                                                                        
00812,??? GERD                                                                                            
00813,Small Umbilical Hernia                                                                              
00814,endometrial thickness -? Thickened on USG                                                           
00815,Osteopaenia                                                                                         
00816,Pacemaker in Situ                                                                                   
00817,Primary Amenorrhoea                                                                                 
00818,Muscle cramps                                                                                       
00819,Diabetes -HbA1C 6.6 -Over controlled                                                                
00820,Macular Degenration                                                                                 
00821,Cholecystectomy                                                                                     
00822,Hypertension-? Control                                                                              
00823,Dyslipidemia controlled                                                                             
00824,Low Noramal Vitamin D levels                                                                        
00825,Newly diagnosed Diabetes mellitus                                                                   
00826,Post Viral tiredness                                                                                
00827,Poorly controlled Hypertriglyceridaemia                                                             
00828,well controlled Hypothyroidism                                                                      
00829,Incidental Mild high BP                                                                             
00830,Diabetes mellitus -HbA1C 7%                                                                         
00831,Hypertrilglyceridaemia-poorly controlled                                                            
00832,Over controlled D.M                                                                                 
00833,Over Controlled Hypertension                                                                        
00834,Back pain- ? Cause                                                                                  
00835,Vitamin B12  and D deficeincy                                                                       
00836,well controlled Dyslipidaemia                                                                       
00837,High Bp reading- says Home BP normal                                                                
00838,Neck pain- b12 def / msk pain                                                                       
00839,Diabetes mellitus - HbA1C 6.4- Controlled                                                           
00840,Poorly controlled Hypothyroidism-TSH 9.0 -                                                          
00841,MSK leg pain                                                                                        
00842,Mild Indirect Hyperbilirubinaemia                                                                   
00843,Iritis                                                                                              
00844,Likely Viral illness Day 1/2                                                                        
00845,Likely URTI - DAY 4                                                                                 
00846,Chronic Pancreatitis                                                                                
00847,Familial Hypertrigyceridaemia                                                                       
00848,Retinopathy-Nil abnormal                                                                            
00849,Diabetes - POORLY CONTROLLED                                                                        
00850,Hypertriglyceridemia - poorly controlled                                                            
00851,Hypertension - ?                                                                                    
00852,Anaemia- Iron deficiency                                                                            
00853,? Anxiety                                                                                           
00854,Secondary Hypothyroidism                                                                            
00855,Hypopituitarism                                                                                     
00856,Diabetes insipidus                                                                                  
00857,Likely GERD with Constipation                                                                       
00858,Dry feet                                                                                            
00859,? Neuropathy                                                                                        
00860,Symptoms - ? Nutrional deficiencies                                                                 
00861,Chest pain-Rule out Cardiac cause                                                                   
00862,Symptoms sec to ? Sinusitis/ ? Post Dengue                                                          
00863,Low normal BP                                                                                       
00864,Pyrexia of unknown origin                                                                           
00865,AAA                                                                                                 
00866,Diabetes  in Remission                                                                              
00867,Mild soft tissue infection -? FB/? Self induced                                                     
00868,Microcytic Anaemia- Haemoglobinopathies- Thalassem                                                  
00869,Thalassemia Triat                                                                                   
00870,Mild Jaundice- ? Cause                                                                              
00871,Incidental High BP -needs more readings                                                             
00872,CHARCOT DISEASE ?                                                                                   
00873,? Allergic reaction                                                                                 
00874,previous illness                                                                                    
00875,over pronated foot more on the left side                                                            
00876,RA NODULES                                                                                          
00877,Panuveitis                                                                                          
00878,Likely Allergic Cough +/- GERD                                                                      
00879,Single Kidney - Sx for non functioning                                                              
00880,Low normal Vitamin D and B12                                                                        
00881,Post Viral Arthralgia                                                                               
00882,D.M- Controlled based on FBS                                                                        
00883,LRTI-?? Bacterial                                                                                   
00884,Newly Diagnosed D.M                                                                                 
00885,soft tissue infection                                                                               
00886,? Viral                                                                                             
00887,D.M- Moderately controlled                                                                          
00888,Diabetes mellitus -HbA1C 6.5                                                                        
00889,Hyperthyroidism - HCG related                                                                       
00890,Chronic Constipation                                                                                
00891,Mild Anaemia - ? Nutrional                                                                          
00892,Low normal b12 levels                                                                               
00893,Grade 1 fatty infiltration                                                                          
00894,Uterine Fibroid                                                                                     
00895,Breast USG - BIRADS 3 lesion                                                                        
00896,Mild transaminites with Hyperbilirubinaemia-                                                        
00897,Vitamin D and B12 infection                                                                         
00898,Shrunken left kidney                                                                                
00899,Diabetes - HbA1C 7.6                                                                                
00900,Abdominal swelling- ? Rectus sheath diverti or Her                                                  
00901,Hypertension-well controlled                                                                        
00902,Likely Haemmoroid                                                                                   
00903,Primary Hyperparathyroidism - Surgery done                                                          
00904,Diabetes mellitus type 2                                                                            
00905,ECG -iscahemic changes with no symptoms                                                             
00906,Likely Mild Hypertension                                                                            
00907,Nutrional deficeincies                                                                              
00908,Benign essential Tremors                                                                            
00909,Secondary Diabetes                                                                                  
00910,Atrophic Pancreas                                                                                   
00911,Oral fungal infection                                                                               
00912,Premature Ovarian Failure                                                                           
00913,Mildly raised  Bilirubin -Indirect                                                                  
00914,Dyslipidaemia with Fam h/o-Father had M.I at 60                                                     
00915,Low normal Vit D levels                                                                             
00916,PROBABLE DIAGNOSIS - CERVICAL DISC SYNDROME                                                         
00917,CARDIAC CAUSE TO BE RULED OUT                                                                       
00918,BENIGN POSITIONAL VERTIGO                                                                           
00919,LIGAMENTOUS INJURY - LEFT ANKLE                                                                     
00920,? POST VIRAL ARTHRALGIA / POLYARTHALGIA FOR EVAL                                                    
00921,Hydronephrosis-Bilateral -? cause                                                                   
00922,Increased endometria thickness - ? cause                                                            
00923,? UTI                                                                                               
00924,Poorly controlled DM with likely complications                                                      
00925,Pituitary apoplexy                                                                                  
00926,Hypertension-IHD-ON EMDICATIONS                                                                     
00927,likely stress                                                                                       
00928,Well controlled Dyslipidaemia on medication                                                         
00929,Mildly raised WCC-no severe acute symptoms                                                          
00930,Hyper -well controlled on medication                                                                
00931,Hypothyroid- not controlled- ? compliance                                                           
00932,High Prolactin levels -? cause                                                                      
00933,Acute febrile illness -Likely URTI                                                                  
00934,? Vasovagal syncope                                                                                 
00935,Dyslipidaemia -well controlled                                                                      
00936,Under control Hypothyroidism                                                                        
00937,Hypocalcaemia                                                                                       
00938,Osteoarhritis                                                                                       
00939,Partial Hypocortisolism                                                                             
00940,Primary Hypoparathyroidism                                                                          
00941,Diabetes mellitus -RBS 157 today                                                                    
00942,well controlled Hypertesion                                                                         
00943,Mildy High Creatinine- ? Nephropathy                                                                
00944,Dyslipiademia -? control                                                                            
00945,Diziness - ? Over control of BP                                                                     
00946,PIP JOINT FOR EVALUATION                                                                            
00947,PIP JOINT OF THE RIGHT HAND SYNOVITIS FOR EVAL                                                      
00948,Hypothyroidism-well controlled                                                                      
00949,Likely Post Viral arthralgia                                                                        
00950,Isolated T4 raise-Mild                                                                              
00951,Moderate control of BP                                                                              
00952,Mild Thrombocytopenia -Better than before                                                           
00953,Umbilical Hernia with fat stranding                                                                 
00954,Fluctuating BP readings                                                                             
00955,CUTANEOUS VASCULITIS + EN                                                                           
00956,"SERO POSITIVE RA - ( RF - 272, ANTI CCP - 406)                                                      "
00957,SEROPOSITIVE RA ( RF - 286 )                                                                        
00958,RIGHT KNEE GRADE 4 CHONDROMALACIA                                                                   
00959,? Gastritis                                                                                         
00960,? ? Gall stones                                                                                     
00961,Acute febrile illness- ? Viral                                                                      
00962,Transaminites                                                                                       
00963,Dyslipiademia - noted LDL 160 raised from 133                                                       
00964,Hypersensitivity Pneumonitis                                                                        
00965,High Hs-CRP                                                                                         
00966,Mild Dyslipidaemia -LDL 114                                                                         
00967,Low cortisol secondary to steroid intake                                                            
00968,Lichen Planus                                                                                       
00969,Mildly High HbA1C secondary to steroid use                                                          
00970,Under controlled Hypothyroidism                                                                     
00971,Raised Prolactin -? Cause                                                                           
00972,Rosuvastatin Intolerance                                                                            
00973,Severe ANXIETY                                                                                      
00974,Likely Anxiety- secondary to stress                                                                 
00975,NPDR                                                                                                
00976,Hyperuricaemia - stopped Xyloric                                                                    
00977,Resolved GERD                                                                                       
00978,Incidental high normal B.P                                                                          
00979,Umbilical Hernia on USG                                                                             
00980,Allergies                                                                                           
00981,Pre-Diabetic level HbA1C                                                                            
00982,Well controlled D.M - ? one hypo                                                                    
00983,? Over controlled DM- no HbA1C noted                                                                
00984,Grade 1 Fatty Liver. Gallstone in the neck of the                                                   
00985,? Vitamin D and B12 deficiencies                                                                    
00986,LEFT SHOULDER TENDONITIS                                                                            
00987,LEFT SHOULDER tendonitis / impingement                                                              
00988,Hypertension-uncontrolled                                                                           
00989,Breast feeding                                                                                      
00990,Bradycardia                                                                                         
00991,Hypercalcaemia                                                                                      
00992,Patient Pregnant around 9 Weeks                                                                     
00993,Severe Vitamin B12 and D Deficiency                                                                 
00994,Dyslipidaemia LDL 149                                                                               
00995,Gall stones and ? Gallbladder Polyp                                                                 
00996,D.M- Poor control                                                                                   
00997,Sleep apnoea                                                                                        
00998,INFLAMMATORY POLYARTHRITIS + CARPAL TUNNEL SYNDROM                                                  
00999,UNDIFFERENTIATED  CTD - nRNP - 3+                                                                   
01000,SPONDYLOARTHRITIS + SJOGRENS SYNDROME                                                               
01001,Congenital PUJ obstruction                                                                          
01002,? Deficiencies                                                                                      
01003,Moderate control of diabetes                                                                        
01004,TMT-Positive- Cardiologist advised CAG                                                              
01005,Mild transaminitis                                                                                  
01006,Mild raise in Bilirubin                                                                             
01007,Severe Vit D and B12 deficiencies                                                                   
01008,Hyperuricaemia- on Protein supplements                                                              
01009,? GERD with allergy                                                                                 
01010,Mild raise in Bilirubin - likely due to Vitamin B1                                                  
01011,Vit B12 deficeincy                                                                                  
01012,oral candida                                                                                        
01013,Eye - ? scleritis                                                                                   
01014,Alcohol intake                                                                                      
01015,COPD                                                                                                
01016,"Inflammatory polyarthritis, (Rf and Anti CCP -neg                                                   "
01017,ANA 1:160 CYTOPLASMIC SPECKLED ++                                                                   
01018,Vitiligo                                                                                            
01019,Idiopathic Intracranial Hypertension                                                                
01020,Shingles                                                                                            
01021,High uric acid                                                                                      
01022,Diabetes mellitus -Newly Diagnosed                                                                  
01023,Incidental High Reading of BP                                                                       
01024,Vitamin B 12 deficiency                                                                             
01025,Acute Pharyngitis-                                                                                  
01026,Hypertension- High readings only at home - ? Machi                                                  
01027,Post Viral Cough                                                                                    
01028,Adeno Carcinoma Lung                                                                                
01029,Exogenous Steroids                                                                                  
